Created On,Name,Title,Order Count,Clicks,Order Volume,Commissions Earned,Affiliate Merchant,Short URL,Collection Name,Collection URL,URL
08/08/2025,Tiffany Wendel Stylist,Active Knit Scottie Jogger,-,1,-,-,Tibi,https://go.shopmy.us/p-22656756,-,-,https://tibi.com/products/active-knit-scottie-jogger-brown?_pos=6&_sid=1b9062ea7&_ss=r
08/07/2025,Tiffany Wendel Stylist,Tobias Leather Jacket Vintage Brown,-,3,-,-,-,https://go.shopmy.us/p-22597428,-,-,https://thefrankieshop.com/products/tobias-leather-jacket-vintage-brown
08/06/2025,Tiffany Wendel Stylist,P Febe Wine Coloured,-,-,-,-,-,https://go.shopmy.us/p-22565287,-,-,https://us.maxmara.com/p-2136085206003-febe-wine-coloured?utm_source=google&utm_medium=cpc&utm_campaign=US_eng%7CLF%7CPER%7CGOO%7CSEA%7CPMAX%7CHighAOV&gclsrc=aw.ds&gad_source=1&gad_campaignid=17125967662&gbraid=0AAAAADVs7x-kDV0PQbc8bR-tnsqYlpLz6&gclid=EAIaIQobChMI3pa05dz3jgMVFi2tBh3gbxiCEAQYBCABEgI4RPD_BwE
08/06/2025,Tiffany Wendel Stylist,Ada Sweatpants Dark Cherry,-,3,-,-,-,https://go.shopmy.us/p-22540573,-,-,https://adanola.com/en-us/products/ada-sweatpants-dark-cherry?variant=54964245266805
08/06/2025,Tiffany Wendel Stylist,Utm Source 1 Gad J F 4 Gclid Cjw KC Ajw Sv E Bh B 6 Eiw A Ez Sdrho CL Lk Xuhj R Wu W WA Ikv Qwikygc 3 Ho Cn Yo Q Av D Bw E,-,1,-,-,Balenciaga,https://go.shopmy.us/p-22530072,-,-,https://www.balenciaga.com/en-us/balenciaga-socks-black-white-808216966.html?utm_source=google&utm_source_platform=SA360&utm_medium=cpc&utm_campaign=US%7CEN%7CPMX%7CBrand%7CMulti%7CU%7C/&utm_id=21453037156&gclsrc=aw.ds&gad_source=1&gad_campaignid=21453063040&gbraid=0AAAAADlevku8IpzdmhiNqGKzzoh6Y_jF4&gclid=CjwKCAjw-svEBhB6EiwAEzSdrhoCLLkXuhjRWuW-9QQP52WYIcQbsq7bAi2gDKF_WAIkvQwikygc3hoCnYoQAvD_BwE
08/06/2025,Tiffany Wendel Stylist,The Weekend Shirt In Black,-,4,-,-,Jamie Haller,https://go.shopmy.us/p-22529904,-,-,https://shop-jamiehaller.com/products/the-weekend-shirt-in-black
08/05/2025,Tiffany Wendel Stylist,Nylon Asymmetrical Balloon Skirt,-,2,-,-,Tibi,https://go.shopmy.us/p-22472363,-,-,https://tibi.com/products/nylon-asymmetrical-balloon-skirt-navy-1?_pos=1&_sid=1d4ee2224&_ss=r
08/05/2025,Tiffany Wendel Stylist,Crispy Nylon Winslow Pant,1,2,890.00,89.00,Tibi,https://go.shopmy.us/p-22472283,-,-,https://tibi.com/products/crispy-nylon-winslow-pant-eggplant?_pos=1&_sid=217842b59&_ss=r
08/05/2025,Tiffany Wendel Stylist,Oversized Soft Merino T Shirt Mid Grey Melange,1,4,2522.81,302.74,Róhe,https://go.shopmy.us/p-22471904,-,-,https://roheframes.com/en-us/collections/new-arrivals/products/oversized-soft-merino-t-shirt-mid-grey-melange
08/05/2025,Tiffany Wendel Stylist,V Neck Knitted Jumper Burgundy,-,1,-,-,Róhe,https://go.shopmy.us/p-22471855,-,-,https://roheframes.com/en-us/collections/new-arrivals/products/v-neck-knitted-jumper-burgundy
08/05/2025,Tiffany Wendel Stylist,Lace Trimmed Silk Top Cream,-,2,-,-,Róhe,https://go.shopmy.us/p-22471788,-,-,https://roheframes.com/en-us/collections/new-arrivals/products/lace-trimmed-silk-top-cream
08/05/2025,Tiffany Wendel Stylist,Signature Tailored Trousers Forest,-,2,-,-,Róhe,https://go.shopmy.us/p-22471601,-,-,https://roheframes.com/en-us/collections/new-arrivals/products/signature-tailored-trousers-forest
08/05/2025,Tiffany Wendel Stylist,Double Layered Knit Top,-,1,-,-,Róhe,https://go.shopmy.us/p-22471441,-,-,https://roheframes.com/en-us/products/multiple-way-double-layered-top-mud-melange?_pos=12&_sid=c0efbf5dd&_ss=r&utm_source=RAd&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-YMSJpohzQzzahuo7AWEXjw&ranMID=53151&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-YMSJpohzQzzahuo7AWEXjw&country=US
08/05/2025,Tiffany Wendel Stylist,Stanza Sweatshirt,-,3,-,-,Rachel Comey,https://go.shopmy.us/p-22455923,-,-,https://rachelcomey.com/products/stanza-sweatshirt-sweats?variant=52491059265908
08/05/2025,Tiffany Wendel Stylist,The Weekend Shirt In Black,-,-,-,-,Jamie Haller,https://go.shopmy.us/p-22454989,-,-,https://shop-jamiehaller.com/products/the-weekend-shirt-in-black
08/05/2025,Tiffany Wendel Stylist,The Bird Hoodie In Black,-,3,-,-,Jamie Haller,https://go.shopmy.us/p-22454875,-,-,https://shop-jamiehaller.com/products/the-bird-hoodie-in-black
08/05/2025,Tiffany Wendel Stylist,The Slouch,-,2,-,-,Jamie Haller,https://go.shopmy.us/p-22454680,-,-,https://shop-jamiehaller.com/products/the-slouch-in-merced-indigo
08/05/2025,Tiffany Wendel Stylist,Pleated wrap skirt | dark grey melange,-,1,-,-,Róhe,https://go.shopmy.us/p-22448518,Rohe Favorites,https://shopmy.us/collections/2061857,https://roheframes.com/en-us/collections/new-arrivals/products/pleated-wrap-skirt-dark-grey-melange
08/05/2025,Tiffany Wendel Stylist,Relaxed corduroy trousers | rosso,-,1,-,-,Róhe,https://go.shopmy.us/p-22448210,Rohe Favorites,https://shopmy.us/collections/2061857,https://roheframes.com/en-us/products/relaxed-corduroy-trousers-rosso
08/05/2025,Tiffany Wendel Stylist,Relaxed corduroy trousers | dark sage,-,-,-,-,Róhe,https://go.shopmy.us/p-22448137,Rohe Favorites,https://shopmy.us/collections/2061857,https://roheframes.com/en-us/collections/new-arrivals/products/relaxed-corduroy-trousers-dark-sage?utm_source=RAd&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-WGOON4ZljtJlC2JfZxG3Dw&ranMID=53151&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-WGOON4ZljtJlC2JfZxG3Dw
08/05/2025,Tiffany Wendel Stylist,Cable knit jumper | forest melange,-,-,-,-,Róhe,https://go.shopmy.us/p-22448066,Rohe Favorites,https://shopmy.us/collections/2061857,https://roheframes.com/en-us/products/cable-knit-jumper-forest-melange?country=US
08/05/2025,Tiffany Wendel Stylist,Double-layer wool top | mid grey melange,-,-,-,-,Róhe,https://go.shopmy.us/p-22447926,Rohe Favorites,https://shopmy.us/collections/2061857,https://roheframes.com/en-us/products/double-layer-merino-jersey-style-mid-grey-melange?_pos=11&_sid=c0efbf5dd&_ss=r&utm_source=RAd&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-nuDFPXPZOUTBPguLIMBxnA&ranMID=53151&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-nuDFPXPZOUTBPguLIMBxnA
08/05/2025,Tiffany Wendel Stylist,Double-layer wool top | mid grey melange,-,-,-,-,Róhe,https://go.shopmy.us/p-22447910,-,-,https://roheframes.com/en-us/products/double-layer-merino-jersey-style-mid-grey-melange?_pos=11&_sid=c0efbf5dd&_ss=r&utm_source=RAd&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-nuDFPXPZOUTBPguLIMBxnA&ranMID=53151&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-nuDFPXPZOUTBPguLIMBxnA
08/05/2025,Tiffany Wendel Stylist,Double-layered knit top | mud melange,-,3,-,-,Róhe,https://go.shopmy.us/p-22447692,Rohe Favorites,https://shopmy.us/collections/2061857,https://roheframes.com/en-us/products/multiple-way-double-layered-top-mud-melange?_pos=12&_sid=c0efbf5dd&_ss=r&utm_source=RAd&utm_medium=affiliate&utm_campaign=LTK&utm_keyword=QFGLnEolOWg-YMSJpohzQzzahuo7AWEXjw&ranMID=53151&ranEAID=QFGLnEolOWg&ranSiteID=QFGLnEolOWg-YMSJpohzQzzahuo7AWEXjw&country=US
08/05/2025,Tiffany Wendel Stylist,Signature Tailored Trousers Forest,-,-,-,-,Róhe,https://go.shopmy.us/p-22447498,-,-,https://roheframes.com/en-us/collections/new-arrivals/products/signature-tailored-trousers-forest
08/04/2025,Tiffany Wendel Stylist,Black Nymph,-,-,-,-,-,https://go.shopmy.us/p-22414164,-,-,https://khukhu.com/products/black-nymph?pr_prod_strat=pinned&pr_rec_id=0115efd30&pr_rec_pid=10480510026&pr_ref_pid=10480456714&pr_seq=uniform?variant=41153204106
08/04/2025,Tiffany Wendel Stylist,"FENDI 
Paglia Vitello Grace FF Woven Baguette Lava",-,-,-,-,FASHIONPHILE,https://go.shopmy.us/p-22389351,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.fashionphile.com/p/fendi-paglia-vitello-grace-ff-woven-baguette-lava-1683951
08/04/2025,Tiffany Wendel Stylist,"FENDI 
Rolling Stone Vitello Seta Bead Embroidered Re-Edition Baguette Giallo",-,-,-,-,FASHIONPHILE,https://go.shopmy.us/p-22389297,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.fashionphile.com/p/fendi-rolling-stone-vitello-seta-bead-embroidered-re-edition-baguette-giallo-1664725?utm_source=google&utm_medium=cpc&utm_campaign=pmax-smart-shopping-20&utm_content=buy-20-bo-troas&utm_term=&utm_product=1664725&gad_source=1&gad_campaignid=17335778856&gbraid=0AAAAAD9NjUYPl5fnaCBl0XUFAw16nqtEX
08/04/2025,Tiffany Wendel Stylist,"FENDI

Zucca Mamma fringed canvas shoulder bag",-,-,-,-,FARFETCH,https://go.shopmy.us/p-22389233,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.farfetch.com/shopping/women/fendi-zucca-mamma-fringed-canvas-shoulder-bag-item-29825470.aspx
08/04/2025,Tiffany Wendel Stylist,"FENDI

Baguette denim shoulder bag",-,-,-,-,FARFETCH,https://go.shopmy.us/p-22389107,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.farfetch.com/shopping/women/fendi-baguette-denim-shoulder-bag-item-30616979.aspx?storeid=16926
08/04/2025,Tiffany Wendel Stylist,FWRD RENEW | Fendi Lizard Trimmed Beaded Baguette Shoulder Bag,-,-,-,-,Revolve,https://go.shopmy.us/p-22388776,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.revolve.com/fwrd-renew-fendi-lizard-trimmed-beaded-baguette-shoulder-bag-in-multi/dp/FNEF-WY6355/?d=F&currency=USD&countrycode=US&deeplink=true&utm_source=google&utm_medium=cpc&utm_campaign=PMax:+Product+Listing+Ads+-+PLA+-++Smart+Shopping_All+Products&gclsrc=aw.ds&gad_source=1&gad_campaignid=20288279026&gbraid=0AAAAAD9qhJilBD2pxZT5M7hoqlrim3hhL
08/04/2025,Tiffany Wendel Stylist,"FENDI

Baguette shoulder bag",-,-,-,-,FARFETCH,https://go.shopmy.us/p-22388670,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.farfetch.com/shopping/women/fendi-baguette-shoulder-bag-item-30399582.aspx
08/04/2025,Tiffany Wendel Stylist,"FENDI

medium Mamma Baguette leather shoulder bag",-,2,-,-,FARFETCH,https://go.shopmy.us/p-22388544,It's All About the Baguette,https://shopmy.us/collections/2055455,https://www.farfetch.com/shopping/women/fendi-medium-mamma-baguette-leather-shoulder-bag-item-31058632.aspx
08/04/2025,Tiffany Wendel Stylist,"LOEWE
Puzzle Biker small belted leather tote",-,1,-,-,NET-A-PORTER,https://go.shopmy.us/p-22388119,Summer 2025 Favs,https://shopmy.us/collections/2055435,https://www.net-a-porter.com/en-us/shop/product/loewe/bags/top-handle/puzzle-biker-small-belted-leather-tote/46376663162858935
08/04/2025,Tiffany Wendel Stylist,"NEW BALANCE 471 SNEAKER
Peach Nectar",-,-,-,-,END.,https://go.shopmy.us/p-22387993,Sneakers,https://shopmy.us/collections/2055411,https://www.endclothing.com/nz/new-balance-471-sneaker-u471tb.html
08/04/2025,Tiffany Wendel Stylist,New Balance 2010 Linen with Desert Clay,-,-,-,-,New Balance,https://go.shopmy.us/p-22387941,Sneakers,https://shopmy.us/collections/2055411,https://www.newbalance.com/pd/2010/U2010V1-51164.html
08/04/2025,Tiffany Wendel Stylist,LORO PIANA | Floaty Fishnet Ballet Flats,-,-,-,-,Mytheresa,https://go.shopmy.us/p-22387752,Quiet Luxury Flats,https://shopmy.us/collections/2055304,https://www.mytheresa.com/us/en/women/loro-piana-floaty-fishnet-ballet-flats-gold-p01083279?chn=aff1&cjevent=33cd8313716a11f081b7000a0a1eba24&cmp=aff_cj_us&dplink=true&lpcr=pdptrecoaff&ptyp=dlg&pub_id=4441350&pub_name=2975314&rdr=mt&src=cj&tarea=us&utm_content=4441350&utm_medium=affiliate_cj_us&utm_source=affiliate&slink=1&slink_id=ace4852b-daec-448b-b069-440f2ab4acda
08/04/2025,Tiffany Wendel Stylist,Cendrillon Ballerina Flat by Repetto,-,-,-,-,LoveShackFancy,https://go.shopmy.us/p-22387684,Quiet Luxury Flats,https://shopmy.us/collections/2055304,https://www.loveshackfancy.com/products/repetto-cendrillon-veau-ballet-blat
08/04/2025,Tiffany Wendel Stylist,THE ROW | Stella Leather Ballet Flats,-,-,-,-,Moda Operandi,https://go.shopmy.us/p-22387019,Quiet Luxury Flats,https://shopmy.us/collections/2055304,https://www.modaoperandi.com/women/p/the-row/stella-slipper-2/673548?cjdata=MXxOfDB8WXww&AID=14321425&PID=8984105&SID=64778764bbb79c09d48cd57d%7Cfr1754165280995cid%7CnMkrBMJ4Bf3gJNKmZVjT3Y&medium=affiliate&source=LTK&cjevent=0a74d6d2716911f0820b00090a1cb829&utm_medium=affiliate&utm_source=LTK
08/04/2025,Tiffany Wendel Stylist,THE ROW | Stella Leather Ballet Flats,-,-,-,-,Moda Operandi,https://go.shopmy.us/p-22386999,-,-,https://www.modaoperandi.com/women/p/the-row/stella-slipper-2/673548?cjdata=MXxOfDB8WXww&AID=14321425&PID=8984105&SID=64778764bbb79c09d48cd57d%7Cfr1754165280995cid%7CnMkrBMJ4Bf3gJNKmZVjT3Y&medium=affiliate&source=LTK&cjevent=0a74d6d2716911f0820b00090a1cb829&utm_medium=affiliate&utm_source=LTK
08/02/2025,Tiffany Wendel Stylist,Shrunken Raglan Hoodie Red,2,222,635.50,95.32,SPRWMN,https://go.shopmy.us/p-22278486,-,-,https://www.sprwmn.com/collections/the-red-collection/products/shrunken-raglan-hoodie-red?utm_source=Klaviyo&utm_medium=campaign&utm_campaign=The%20Red%20Collection%20%2801K1C2X1809T9WGCQKRFEKJBWT%29&utm_id=01K1C2X1809T9WGCQKRFEKJBWT&tw_source=klaviyo&tw_profile_id=01GJEH1B0TRCDFGK6WGZMJF7Z7&tw_medium=campaign&_kx=1GQPGB68dIuhkOYcZFKayIOE1dQGMljnXUsPVve4BoY.M6wBfj
08/02/2025,Tiffany Wendel Stylist,Phoebe Top,-,1,-,-,MILLE,https://go.shopmy.us/p-22275725,-,-,https://shopmille.com/products/phoebe-top-in-white?variant=40397613891671&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&utm_source=google&utm_medium=cpc&utm_campaign=&utm_term=&gad_source=1&gad_campaignid=22125577585&gbraid=0AAAAAD1qA7tfXyMi5u5YOex-UttnNHl_3&gclid=CjwKCAjw7rbEBhB5EiwA1V49nQNUhYksBvRAyvQEEzm4mpWfAL5ri5eO7hILC7RZDynYuj7FHklzHxoCbdQQAvD_BwE
07/31/2025,Tiffany Wendel Stylist,Cheers Dress,-,475,-,-,Rachel Comey,https://go.shopmy.us/p-22164408,Rachel Comey Faves ,https://shopmy.us/collections/1154267,https://rachelcomey.com/products/cheers-dress-organic-crisp?utm_source=TIER%201%20-%20Full%20File&utm_medium=email&utm_campaign=071925_Lace%20%2801JYHRR9SHAM8NZ5932HWS50D0%29&triplesource=klaviyo&utm_klaviyo_id=NtQagf
07/31/2025,Tiffany Wendel Stylist,Lush Dress,-,1,-,-,Rachel Comey,https://go.shopmy.us/p-22164364,Rachel Comey Faves ,https://shopmy.us/collections/1154267,https://rachelcomey.com/products/lush-dress-pleated-lace-mesh?utm_source=TIER%201%20-%20Full%20File&utm_medium=email&utm_campaign=071925_Lace%20%2801JYHRR9SHAM8NZ5932HWS50D0%29&triplesource=klaviyo&utm_klaviyo_id=NtQagf
07/31/2025,Tiffany Wendel Stylist,Arcadia Sneakers,-,-,-,-,-,https://go.shopmy.us/p-22162587,-,-,https://www.kickpleat.com/products/arcadia-sneakers?variant=43366826147874&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1&gad_campaignid=21305612577&gbraid=0AAAAADn1I4xyuDg6g3upz8NwmmWhoD5Oa&gclid=EAIaIQobChMIp-_jqInojgMVh83CBB2ESApyEAQYAyABEgKf0PD_BwE
07/31/2025,Tiffany Wendel Stylist,Mamma Baguette Large Black Nappa Leather Bag,-,-,-,-,FENDI US,https://go.shopmy.us/p-22138544,-,-,https://www.fendi.com/us-en/gift-ideas/mother-s-day-gifts/mamma-baguette-large-black-nappa-leather-bag-8br834aq0df0kur?srsltid=AfmBOoqg6xmiNdUExTM-TQdyGLfjdyaCsKsUICTTyYSOTgO3ncYS68ON
07/31/2025,Tiffany Wendel Stylist,Sleeveless Twist Mini Dress In Crepe Jersey Cedar,-,-,-,-,-,https://go.shopmy.us/p-22137987,-,-,https://www.alexperry.com.au/collections/pf25-crepe-jersey/products/sleeveless-twist-mini-dress-in-crepe-jersey-cedar
07/30/2025,Tiffany Wendel Stylist,Mamma Baguette Medium Blue Nappa Leather Bag,-,-,-,-,FENDI US,https://go.shopmy.us/p-22082755,-,-,https://www.fendi.com/us-en/woman/summer-2025/mamma-baguette-medium-blue-nappa-leather-bag-8br833aq0df199a?gclsrc=aw.ds&gad_source=1&gad_campaignid=20120996859&gbraid=0AAAAADfd8rkFsT1v71IT_kQ2HN95erjYg&gclid=Cj0KCQjwhafEBhCcARIsAEGZEKLfVmY86sLRonw87qQuGEmxO_IyeRo0NogtKIE1Iwl9MghpreyiTUkaAlAbEALw_wcB
07/30/2025,Tiffany Wendel Stylist,Savannah Muscle Tank,1,3,170.00,25.50,Rowan,https://go.shopmy.us/p-22064300,-,-,https://forrowan.com/products/savannah-muscle-tank?variant=39495070908502&country=US&currency=USD&tw_kwdid=&utm_source=ShopMy&utm_medium=affiliate&utm_campaign=Tiffany%20Wendel%20Stylist&utm_content=Quick%20Link&utm_referrer=shopmy.us&smsclickid=ee360d19-b32e-4dc6-a54a-8077c2840667
07/29/2025,Tiffany Wendel Stylist,AURATE | Lab Grown White Sapphire Heart Ring - Vermeil Yellow,3,85,378.00,56.70,Aurate,https://go.shopmy.us/p-22037586,-,-,https://auratenewyork.com/products/lab-grown-white-sapphire-heart-ring?variant=43946805887148
07/25/2025,Tiffany Wendel Stylist,Frances Cropped Cape Button Up Catalina,-,1,-,-,Citizens of Humanity,https://go.shopmy.us/p-21799150,-,-,https://citizensofhumanity.com/products/frances-cropped-cape-button-up-catalina
07/25/2025,Tiffany Wendel Stylist,Sleeveless Ambrose Top Vanilla,-,2,-,-,Citizens of Humanity,https://go.shopmy.us/p-21799062,-,-,https://citizensofhumanity.com/products/sleeveless-ambrose-top-vanilla
07/24/2025,Tiffany Wendel Stylist,Illi V Maxi Dress Shiraz,-,-,-,-,-,https://go.shopmy.us/p-21736808,-,-,https://essestudios.com/products/illi-v-maxi-dress-shiraz
07/24/2025,Tiffany Wendel Stylist,RACHEL COMEY | Sted Dress - Stone Bobbin Lace Co Se,-,-,-,-,Rachel Comey,https://go.shopmy.us/p-21736147,Rachel Comey Faves ,https://shopmy.us/collections/1154267,https://rachelcomey.com/products/sted-dress-bobbin-lace-co-se?variant=52029166584180
07/21/2025,Tiffany Wendel Stylist,The Bird Hoodie In Black,-,-,-,-,Jamie Haller,https://go.shopmy.us/p-21548611,-,-,https://shop-jamiehaller.com/products/the-bird-hoodie-in-black?_kx=Qr4r8rfWNMUoIuBZMbPOFximfAbcuwn09-coK90FRLtrEFFcULuMxMVMsSn8lv75.SSAVNX
07/21/2025,Tiffany Wendel Stylist,Miles Gathered Cotton-Voile Blouse,-,3,-,-,NILI LOTAN,https://go.shopmy.us/p-21544674,-,-,https://www.nililotan.com/products/miles-blouse?_pos=1&_sid=ad27c4001&_ss=r&variant=32218121928822
07/21/2025,Tiffany Wendel Stylist,Diane Wool Blazer,-,1,-,-,NILI LOTAN,https://go.shopmy.us/p-21544512,-,-,https://www.nililotan.com/products/10345w417-diane-blazer?_pos=1&_sid=618ec5191&_ss=r&variant=41357532037238
07/21/2025,Tiffany Wendel Stylist,Anabel Blazer 1,-,2,-,-,NILI LOTAN,https://go.shopmy.us/p-21544461,-,-,https://www.nililotan.com/products/anabel-blazer-1?_pos=2&_psq=anabel+blaz&_ss=e&_v=1.0&variant=42246440190070
07/20/2025,Tiffany Wendel Stylist,BEAUTY PIE | Wondergel Long Wear Lip Liner - Damzel,-,43,-,-,Beauty Pie,https://go.shopmy.us/p-21503694,Beauty Pie ,https://shopmy.us/collections/1964590,https://www.beautypie.com/products/wondergel-long-wear-lip-liner-sexy-berry
07/20/2025,Tiffany Wendel Stylist,BEAUTY PIE | Wondergel Long Wear Lip Liner - Damzel,-,-,-,-,Beauty Pie,https://go.shopmy.us/p-21503660,-,-,https://www.beautypie.com/products/wondergel-long-wear-lip-liner-sexy-berry
07/20/2025,Tiffany Wendel Stylist,"BEAUTY PIE | Wondergloss Collagen Lip Oil + | Nude Nectar | Warm Light Brown Nude 
 - Light Brown",-,174,-,-,Beauty Pie,https://go.shopmy.us/p-21503652,Beauty Pie ,https://shopmy.us/collections/1964590,https://www.beautypie.com/products/wondergloss-lip-oil-nude-nectar
07/20/2025,Tiffany Wendel Stylist,ROZ | The Volume Duo,4,125,394.25,59.14,ROZ,https://go.shopmy.us/p-21503296,ROZ,https://shopmy.us/collections/1964551,https://rozhair.com/products/volume-duo?_pos=1&_sid=92c35acd4&_ss=r
07/20/2025,Tiffany Wendel Stylist,"BEAUTY PIE | Wondergloss Collagen Lip Oil + | Nude Nectar | Warm Light Brown Nude 
 - Light Brown",-,-,-,-,Beauty Pie,https://go.shopmy.us/p-21502629,-,-,https://www.beautypie.com/products/wondergloss-lip-oil-nude-nectar
07/17/2025,Tiffany Wendel Stylist,Chocolate Lizard Gallegos Zorro,-,-,-,-,-,https://go.shopmy.us/p-21383291,-,-,https://axelsltd.com/products/chocolate-lizard-gallegos-zorro?s=rec&w=p
07/17/2025,Tiffany Wendel Stylist,Ann Mashburn Short Cowboy Boot Brown Python,-,1,-,-,Ann Mashburn,https://go.shopmy.us/p-21383219,-,-,https://shopmashburn.com/products/ann-mashburn-short-cowboy-boot-brown-python-s74249?variant=43688402092218
07/14/2025,Tiffany Wendel Stylist,Beatrice Valenzuela Monocolor Sandalia Cove,-,-,-,-,-,https://go.shopmy.us/p-21176925,-,-,https://soleilblue.com/products/beatrice-valenzuela-monocolor-sandalia-cove?variant=41741268385815&gad_source=1&gad_campaignid=21042109815&gbraid=0AAAAADrxY0FGYDM1jSN1ww1cNkNDTbZ0e&gclid=EAIaIQobChMIos7G7vm8jgMVnQ-tBh1PCzfrEAQYAiABEgL-NvD_BwE
07/14/2025,Tiffany Wendel Stylist,Sleeveless Ambrose Top Vanilla,-,1,-,-,Citizens of Humanity,https://go.shopmy.us/p-21176706,-,-,https://citizensofhumanity.com/products/sleeveless-ambrose-top-vanilla?_pos=5&_sid=42338dfe4&_ss=r
07/14/2025,Tiffany Wendel Stylist,Myra Concho Nubuck Belt,1,2,220.15,33.02,B-Low The Belt,https://go.shopmy.us/p-21176113,-,-,https://b-lowthebelt.com/products/myra-concho-nubuck-belt?variant=50430320607513&utm_source=google&utm_medium=&utm_content=&utm_term=&campaignId=16818051785&adGroupId=&feedItemId=&targetId=&locInterestMs=&locPhysicalMs=9033290&matchType=&network=x&device=c&deviceModel=&deviceType=desktop&campaignType=&creativeId=&keyword=&placement=&category=&adPosition=&gclid=CjwKCAjw1dLDBhBoEiwAQNRiQatM4vWMyqXitGCp4MKMobP3m80V5qWbIAVbLKgqaptQLCblOghoKRoCIX8QAvD_BwE&gad_source=1&gad_campaignid=16805572233&gbraid=0AAAAAC-5P31R9lnDnE4aGQcdST7UzlZBa
07/14/2025,Tiffany Wendel Stylist,Rimini Oversized Poplin Shirt Yellow White Stripe,-,-,-,-,-,https://go.shopmy.us/p-21169305,-,-,https://thefrankieshop.com/products/rimini-oversized-poplin-shirt-yellow-white-stripe
07/11/2025,Tiffany Wendel Stylist,Simple Striped Terry Towel Mustard Bronze,-,-,-,-,HAWKINS NEW YORK,https://go.shopmy.us/p-21047471,-,-,https://www.hawkinsnewyork.com/products/simple-striped-terry-towel-mustard-bronze
07/11/2025,Tiffany Wendel Stylist,Crispy Nylon Liam Blazer - Black,-,1,-,-,Tibi,https://go.shopmy.us/p-21043599,Tibi Faves,https://shopmy.us/collections/1103774,https://tibi.com/products/crispy-nylon-liam-blazer-black?variant=40475699576896
07/11/2025,Tiffany Wendel Stylist,Active Knit Scottie Striped Jogger,-,-,-,-,Tibi,https://go.shopmy.us/p-21043516,Tibi Faves,https://shopmy.us/collections/1103774,https://tibi.com/products/active-knit-scottie-striped-jogger-black-multi
07/10/2025,Tiffany Wendel Stylist,Wow Wedge 95 Light Gold Wowhigw 0 Lam Fd 5,-,-,-,-,-,https://go.shopmy.us/p-20992648,-,-,https://www.aquazzura.com/us_en/wow-wedge-95-light-gold-wowhigw0-lam-fd5?utm_source=google&utm_medium=cpc&utm_campaign=W_US_Aquazzura_Google_Pmax_CSSGoogle&gad_source=1&gad_campaignid=22445108393&gbraid=0AAAAADQTiXal_6KIhBn6azhz6hVxa0G7c&gclid=CjwKCAjwyb3DBhBlEiwAqZLe5HynNrWEKey69LReqYVNzMuATa41FoMR4FF4kt2OKuE4G1MUX0XTrBoCS5MQAvD_BwE
07/09/2025,Tiffany Wendel Stylist,Brynn Drawstring Trousers,-,1,-,-,Citizens of Humanity,https://go.shopmy.us/p-20936159,-,-,https://citizensofhumanity.com/products/brynn-drawstring-trouser-blue-lace?_pos=52&_sid=a8b85a0d4&_ss=r
07/09/2025,Tiffany Wendel Stylist,Faye Tank,-,-,-,-,Citizens of Humanity,https://go.shopmy.us/p-20936099,-,-,https://citizensofhumanity.com/products/faye-tank-white
07/09/2025,Tiffany Wendel Stylist,Caralyn Tank Chocolate,-,2,-,-,Citizens of Humanity,https://go.shopmy.us/p-20936044,-,-,https://citizensofhumanity.com/products/caralyn-tank-chocolate?_pos=2&_sid=a53f6bbc1&_ss=r
07/09/2025,Tiffany Wendel Stylist,Nali Short Sleeve Henley White,-,9,-,-,Citizens of Humanity,https://go.shopmy.us/p-20935991,-,-,https://citizensofhumanity.com/products/nali-short-sleeve-henley-white?_pos=3&_sid=bab4a54fc&_ss=r
07/09/2025,Tiffany Wendel Stylist,The Knot Sandal In White,-,1,-,-,Jamie Haller,https://go.shopmy.us/p-20917517,-,-,https://shop-jamiehaller.com/products/the-knot-sandal-in-white?option1=Bare&option2=37
07/09/2025,Tiffany Wendel Stylist,Ash Channing Shirt,-,1,-,-,Xirena,https://go.shopmy.us/p-20912927,-,-,https://www.xirena.com/products/ash-channing-shirt
